/media/SSD/tungtk2/RespireNet
official_unnorm_unresized_augmented/train/103_2b2_Ar_mc_LittC2SE_0_2_0.npy	192	963	103
official_unnorm_unresized_augmented/train/103_2b2_Ar_mc_LittC2SE_0_2_1.npy	192	940	103
official_unnorm_unresized_augmented/train/103_2b2_Ar_mc_LittC2SE_0_2_2.npy	192	952	103
official_unnorm_unresized_augmented/train/103_2b2_Ar_mc_LittC2SE_0_2_3.npy	192	963	103
official_unnorm_unresized_augmented/train/103_2b2_Ar_mc_LittC2SE_0_2_4.npy	192	952	103
official_unnorm_unresized_augmented/train/103_2b2_Ar_mc_LittC2SE_0_2_5.npy	192	963	103
official_unnorm_unresized_augmented/train/103_2b2_Ar_mc_LittC2SE_0_2_6.npy	192	952	103
official_unnorm_unresized_augmented/train/103_2b2_Ar_mc_LittC2SE_0_2_7.npy	192	963	103
official_unnorm_unresized_augmented/train/103_2b2_Ar_mc_LittC2SE_0_2_8.npy	192	963	103
official_unnorm_unresized_augmented/train/103_2b2_Ar_mc_LittC2SE_0_2_9.npy	192	963	103
official_unnorm_unresized_augmented/train/103_2b2_Ar_mc_LittC2SE_1_0_0.npy	192	1129	103
official_unnorm_unresized_augmented/train/103_2b2_Ar_mc_LittC2SE_1_0_1.npy	192	1129	103
official_unnorm_unresized_augmented/train/103_2b2_Ar_mc_LittC2SE_2_2_0.npy	192	1515	103
official_unnorm_unresized_augmented/train/103_2b2_Ar_mc_LittC2SE_2_2_1.npy	192	1515	103
official_unnorm_unresized_augmented/train/103_2b2_Ar_mc_LittC2SE_2_2_2.npy	192	1515	103
official_unnorm_unresized_augmented/train/103_2b2_Ar_mc_LittC2SE_2_2_3.npy	192	1491	103
official_unnorm_unresized_augmented/train/103_2b2_Ar_mc_LittC2SE_2_2_4.npy	192	1515	103
official_unnorm_unresized_augmented/train/103_2b2_Ar_mc_LittC2SE_2_2_5.npy	192	1491	103
official_unnorm_unresized_augmented/train/103_2b2_Ar_mc_LittC2SE_2_2_6.npy	192	1891	103
official_unnorm_unresized_augmented/train/103_2b2_Ar_mc_LittC2SE_2_2_7.npy	192	1515	103
official_unnorm_unresized_augmented/train/103_2b2_Ar_mc_LittC2SE_2_2_8.npy	192	1491	103
official_unnorm_unresized_augmented/train/103_2b2_Ar_mc_LittC2SE_2_2_9.npy	192	1515	103
official_unnorm_unresized_augmented/train/103_2b2_Ar_mc_LittC2SE_3_2_0.npy	192	1024	103
official_unnorm_unresized_augmented/train/103_2b2_Ar_mc_LittC2SE_3_2_1.npy	192	1158	103
official_unnorm_unresized_augmented/train/103_2b2_Ar_mc_LittC2SE_3_2_2.npy	192	1024	103
official_unnorm_unresized_augmented/train/103_2b2_Ar_mc_LittC2SE_3_2_3.npy	192	1007	103
official_unnorm_unresized_augmented/train/103_2b2_Ar_mc_LittC2SE_3_2_4.npy	192	1024	103
official_unnorm_unresized_augmented/train/103_2b2_Ar_mc_LittC2SE_3_2_5.npy	192	1024	103
official_unnorm_unresized_augmented/train/103_2b2_Ar_mc_LittC2SE_3_2_6.npy	192	1024	103
official_unnorm_unresized_augmented/train/103_2b2_Ar_mc_LittC2SE_3_2_7.npy	192	1024	103
