/host/ubuntu/tungtk2/aicovid/aicv115m_api_template
data/coswara/Coswara-Data_0511/all/iV3Db6t1T8b7c5HQY2TwxIhjbzD3/cough-shallow_mel_2048_128.npy	128	1201	iV3Db6t1T8b7c5HQY2TwxIhjbzD3_train
data/coswara/Coswara-Data_0511/all/AxuYWBN0jFVLINCBqIW5aZmGCdu1/cough-shallow_mel_2048_128.npy	128	1021	AxuYWBN0jFVLINCBqIW5aZmGCdu1_train
data/coswara/Coswara-Data_0511/all/YjbEAECMBIaZKyfqOvWy5DDImUb2/cough-shallow_mel_2048_128.npy	128	1351	YjbEAECMBIaZKyfqOvWy5DDImUb2_train
data/coswara/Coswara-Data_0511/all/aGOvk4ji0cVqIzCs1jHnzlw2UEy2/cough-shallow_mel_2048_128.npy	128	961	aGOvk4ji0cVqIzCs1jHnzlw2UEy2_train
data/coswara/Coswara-Data_0511/all/yWp5tMRFDzbbeEe2csKNd909fqh1/cough-shallow_mel_2048_128.npy	128	621	yWp5tMRFDzbbeEe2csKNd909fqh1_train
data/coswara/Coswara-Data_0511/all/rB5oGtrGYZR5uJUXEaDYrrredz13/cough-shallow_mel_2048_128.npy	128	409	rB5oGtrGYZR5uJUXEaDYrrredz13_train
data/coswara/Coswara-Data_0511/all/OW5RTM4WXPawz0QLpsfjsl4FqM22/cough-shallow_mel_2048_128.npy	128	541	OW5RTM4WXPawz0QLpsfjsl4FqM22_train
data/coswara/Coswara-Data_0511/all/lF4uHVWCoBPlnxvapmUJ4ROtYV73/cough-shallow_mel_2048_128.npy	128	931	lF4uHVWCoBPlnxvapmUJ4ROtYV73_train
data/coswara/Coswara-Data_0511/all/LYJToDRYDZfpjBuNC6YkUcphr0q1/cough-shallow_mel_2048_128.npy	128	1141	LYJToDRYDZfpjBuNC6YkUcphr0q1_train
data/coswara/Coswara-Data_0511/all/vgaIxe6N8uQfcnstW4gWet53Amt2/cough-shallow_mel_2048_128.npy	128	751	vgaIxe6N8uQfcnstW4gWet53Amt2_train
data/coswara/Coswara-Data_0511/all/pOZwqBg4NsVYWASmwwhXFq4UlpC2/cough-shallow_mel_2048_128.npy	128	586	pOZwqBg4NsVYWASmwwhXFq4UlpC2_train
data/coswara/Coswara-Data_0511/all/aB7zSIAFW7bCmQC7IBUWFjNncTF3/cough-shallow_mel_2048_128.npy	128	556	aB7zSIAFW7bCmQC7IBUWFjNncTF3_train
data/coswara/Coswara-Data_0511/all/GzhrTQhWHSTwvweRKx2x1Uh4wx52/cough-shallow_mel_2048_128.npy	128	526	GzhrTQhWHSTwvweRKx2x1Uh4wx52_train
data/coswara/Coswara-Data_0511/all/OTSzQ3koIrTIdjRbfrDBzn88rLe2/cough-shallow_mel_2048_128.npy	128	458	OTSzQ3koIrTIdjRbfrDBzn88rLe2_train
data/coswara/Coswara-Data_0511/all/Q2rqPfhdilf16SbycBrtJ4gQ5Ep1/cough-shallow_mel_2048_128.npy	128	856	Q2rqPfhdilf16SbycBrtJ4gQ5Ep1_train
data/coswara/Coswara-Data_0511/all/Q8ADRNJMa3ecKbRrrVWqBsbNmsL2/cough-shallow_mel_2048_128.npy	128	1096	Q8ADRNJMa3ecKbRrrVWqBsbNmsL2_train
data/coswara/Coswara-Data_0511/all/2n0fnSeTNiWvPi7aLxRrFsCGU8D2/cough-shallow_mel_2048_128.npy	128	991	2n0fnSeTNiWvPi7aLxRrFsCGU8D2_train
data/coswara/Coswara-Data_0511/all/nE9m0JsRXTYoni1nN9LpiBJJJXJ2/cough-shallow_mel_2048_128.npy	128	361	nE9m0JsRXTYoni1nN9LpiBJJJXJ2_train
data/coswara/Coswara-Data_0511/all/Ny6G594aKENcYgURBgYJJa62ziV2/cough-shallow_mel_2048_128.npy	128	1036	Ny6G594aKENcYgURBgYJJa62ziV2_train
data/coswara/Coswara-Data_0511/all/R4AY1hLOZtUJRsYeDGgGZR4sKVP2/cough-shallow_mel_2048_128.npy	128	601	R4AY1hLOZtUJRsYeDGgGZR4sKVP2_train
data/coswara/Coswara-Data_0511/all/RUG3ss3JaEVElB4LvuOrW8wC1pD2/cough-shallow_mel_2048_128.npy	128	946	RUG3ss3JaEVElB4LvuOrW8wC1pD2_train
data/coswara/Coswara-Data_0511/all/fKZtrxD1qFVpLIgnmwEzWvnQZc83/cough-shallow_mel_2048_128.npy	128	1274	fKZtrxD1qFVpLIgnmwEzWvnQZc83_train
data/coswara/Coswara-Data_0511/all/4e9u1T1conYlXIQp89SQRgMPScY2/cough-shallow_mel_2048_128.npy	128	1456	4e9u1T1conYlXIQp89SQRgMPScY2_train
data/coswara/Coswara-Data_0511/all/qhYsqvdV41c4THE9gd4ugJqIYW03/cough-shallow_mel_2048_128.npy	128	961	qhYsqvdV41c4THE9gd4ugJqIYW03_train
data/coswara/Coswara-Data_0511/all/zga52aKD4sQJbsqwZg1RrLKjkus2/cough-shallow_mel_2048_128.npy	128	751	zga52aKD4sQJbsqwZg1RrLKjkus2_train
data/coswara/Coswara-Data_0511/all/rf6smT3AxxYh5E5LqwXPy0VHrRr1/cough-shallow_mel_2048_128.npy	128	1216	rf6smT3AxxYh5E5LqwXPy0VHrRr1_train
data/coswara/Coswara-Data_0511/all/TqZXC5KdCZOC4T7p69TUNnU9abD3/cough-shallow_mel_2048_128.npy	128	916	TqZXC5KdCZOC4T7p69TUNnU9abD3_train
data/coswara/Coswara-Data_0511/all/356wSucV0OV6VQMvozjX63pIXrH2/cough-shallow_mel_2048_128.npy	128	1321	356wSucV0OV6VQMvozjX63pIXrH2_train
data/coswara/Coswara-Data_0511/all/Qcliznd3z1VdWmJOZh9nvlstTYv1/cough-shallow_mel_2048_128.npy	128	826	Qcliznd3z1VdWmJOZh9nvlstTYv1_train
data/coswara/Coswara-Data_0511/all/RDvP61T75eMxewvhinz2XYm7cYY2/cough-shallow_mel_2048_128.npy	128	1606	RDvP61T75eMxewvhinz2XYm7cYY2_train
data/coswara/Coswara-Data_0511/all/AutXsDVtEcVH9ZQ58NqDunDcqZv1/cough-shallow_mel_2048_128.npy	128	691	AutXsDVtEcVH9ZQ58NqDunDcqZv1_train
data/coswara/Coswara-Data_0511/all/rCsX9988lSeyFudpTucks6czFo32/cough-shallow_mel_2048_128.npy	128	721	rCsX9988lSeyFudpTucks6czFo32_train
data/coswara/Coswara-Data_0511/all/srdG1jMMYHUtAU7bKP1dsbwJvxv1/cough-shallow_mel_2048_128.npy	128	721	srdG1jMMYHUtAU7bKP1dsbwJvxv1_train
data/coswara/Coswara-Data_0511/all/9ES7TwETrndwNvdJMCShXkXT7qw1/cough-shallow_mel_2048_128.npy	128	391	9ES7TwETrndwNvdJMCShXkXT7qw1_train
data/coswara/Coswara-Data_0511/all/EuEoeANAhadcy5vzBikn3LxlGKh1/cough-shallow_mel_2048_128.npy	128	961	EuEoeANAhadcy5vzBikn3LxlGKh1_train
