/media/SSD/tungtk2/RespireNet
unnormalize/train/101_1b1_Al_sc_Meditron_0_0.npy	192	204	101
unnormalize/train/101_1b1_Al_sc_Meditron_1_0.npy	192	702	101
unnormalize/train/101_1b1_Al_sc_Meditron_2_0.npy	192	543	101
unnormalize/train/101_1b1_Al_sc_Meditron_3_0.npy	192	714	101
unnormalize/train/101_1b1_Al_sc_Meditron_4_0.npy	192	651	101
unnormalize/train/101_1b1_Al_sc_Meditron_5_0.npy	192	660	101
unnormalize/train/101_1b1_Al_sc_Meditron_6_0.npy	192	702	101
unnormalize/train/101_1b1_Al_sc_Meditron_7_0.npy	192	687	101
unnormalize/train/101_1b1_Al_sc_Meditron_8_0.npy	192	657	101
unnormalize/train/101_1b1_Al_sc_Meditron_9_0.npy	192	747	101
unnormalize/train/101_1b1_Al_sc_Meditron_10_0.npy	192	678	101
unnormalize/train/101_1b1_Al_sc_Meditron_11_0.npy	192	549	101
unnormalize/train/101_1b1_Pr_sc_Meditron_0_0.npy	192	462	101
unnormalize/train/101_1b1_Pr_sc_Meditron_1_0.npy	192	810	101
unnormalize/train/101_1b1_Pr_sc_Meditron_2_0.npy	192	801	101
unnormalize/train/101_1b1_Pr_sc_Meditron_3_0.npy	192	708	101
unnormalize/train/101_1b1_Pr_sc_Meditron_4_0.npy	192	672	101
unnormalize/train/101_1b1_Pr_sc_Meditron_5_0.npy	192	768	101
unnormalize/train/101_1b1_Pr_sc_Meditron_6_0.npy	192	753	101
unnormalize/train/101_1b1_Pr_sc_Meditron_7_0.npy	192	720	101
unnormalize/train/101_1b1_Pr_sc_Meditron_8_0.npy	192	750	101
unnormalize/train/101_1b1_Pr_sc_Meditron_9_0.npy	192	741	101
unnormalize/train/101_1b1_Pr_sc_Meditron_10_0.npy	192	207	101
unnormalize/train/103_2b2_Ar_mc_LittC2SE_0_2.npy	192	1083	103
unnormalize/train/103_2b2_Ar_mc_LittC2SE_1_0.npy	192	1272	103
unnormalize/train/103_2b2_Ar_mc_LittC2SE_2_2.npy	192	1704	103
unnormalize/train/103_2b2_Ar_mc_LittC2SE_3_2.npy	192	1134	103
unnormalize/train/103_2b2_Ar_mc_LittC2SE_4_2.npy	192	1029	103
unnormalize/train/103_2b2_Ar_mc_LittC2SE_5_0.npy	192	1122	103
unnormalize/train/104_1b1_Al_sc_Litt3200_0_0.npy	192	705	104
unnormalize/train/104_1b1_Al_sc_Litt3200_1_0.npy	192	705	104
unnormalize/train/104_1b1_Al_sc_Litt3200_2_0.npy	192	843	104
unnormalize/train/104_1b1_Al_sc_Litt3200_3_0.npy	192	789	104
unnormalize/train/104_1b1_Al_sc_Litt3200_4_0.npy	192	1641	104
