/home/tungtk2/aicv115m_api_template
data/coughvid/public_dataset/d5c506d9-9b17-4886-b5b3-999f8ee8060a_mel_2048_128.npy	128	1730
data/coswara/Coswara-Data_0511/all/REFqANOm1nYxqZQ8t5EftdmwYeh1/cough-shallow_mel_2048_128.npy	128	1186
data/coughvid/public_dataset/af89b4c6-a942-4dbd-9efb-cc0ae79a9acf_mel_2048_128.npy	128	1720
data/coswara/Coswara-Data_0511/all/BPQxhBSlypXZICqfsmZcUYBxFmz1/cough-shallow_mel_2048_128.npy	128	556
data/coughvid/public_dataset/f7d1f28a-e3a8-4dd9-b7ec-93e04ee023a0_mel_2048_128.npy	128	802
data/coughvid/public_dataset/23180623-c32f-4fa7-85db-2aaf72438824_mel_2048_128.npy	128	1699
data/coswara/Coswara-Data_0511/all/51OnFkHZ12ay7VyGlPkA3AYsB6s2/cough-shallow_mel_2048_128.npy	128	316
data/coughvid/public_dataset/07002f60-5d29-43e2-9ecc-7b324ee344c6_mel_2048_128.npy	128	1382
data/coswara/Coswara-Data_0511/all/HS29AHf2AIhz8129o1BTxPfaFPT2/cough-shallow_mel_2048_128.npy	128	1231
data/coswara/Coswara-Data_0511/all/TBMmcughcjOlmcYhSgn2Rdej1D32/cough-shallow_mel_2048_128.npy	128	1321
data/coughvid/public_dataset/087dc493-776a-4b99-9b7e-777fb43ec009_mel_2048_128.npy	128	760
data/coswara/Coswara-Data_0511/all/G8f3XmmcaXb2ZZ2ov4Z5r2vOLaK2/cough-shallow_mel_2048_128.npy	128	766
data/coswara/Coswara-Data_0511/all/mmg71cttF0ez7wdeTZeCVFw7GV32/cough-shallow_mel_2048_128.npy	128	976
data/coswara/Coswara-Data_0511/all/CEn02KlCBsUgUqUmf5BfUgaITG33/cough-shallow_mel_2048_128.npy	128	1756
data/coughvid/public_dataset/215cf805-8e9a-44ee-8721-20db30e34e3d_mel_2048_128.npy	128	496
data/coswara/Coswara-Data_0511/all/sPGRBmPA8SX6kBsrzS7c4zt8fsr2/cough-shallow_mel_2048_128.npy	128	571
data/coughvid/public_dataset/b9d3a42e-caae-49a0-87c0-9e766112ee5d_mel_2048_128.npy	128	1140
data/coswara/Coswara-Data_0511/all/A3uqqSyxT5MpzFwc0dCpiYRV4w53/cough-shallow_mel_2048_128.npy	128	1036
data/coswara/Coswara-Data_0511/all/FLhjsgqrgQMKwNt5iEryxG5sDlW2/cough-shallow_mel_2048_128.npy	128	1143
data/coughvid/public_dataset/031fd54a-87b5-4223-9af6-60985127fb7a_mel_2048_128.npy	128	897
data/coswara/Coswara-Data_0511/all/M43FaHpw1ScIi97eG6LBx2fBaJ92/cough-shallow_mel_2048_128.npy	128	556
data/coswara/Coswara-Data_0511/all/jR8QnHk6Efa7WysneI95oS308wR2/cough-shallow_mel_2048_128.npy	128	409
data/coswara/Coswara-Data_0511/all/fAJb4UlkROgJdxoF8hKZao5rrmt1/cough-shallow_mel_2048_128.npy	128	1176
data/coswara/Coswara-Data_0511/all/sxkvX8kn2eQnE8pbiKR58Ruea3n2/cough-shallow_mel_2048_128.npy	128	1366
data/coughvid/public_dataset/14e0f55e-4cb8-4d94-b333-7491ed738e51_mel_2048_128.npy	128	1403
data/coughvid/public_dataset/0d930dca-d29e-4b69-a211-79ce69081c97_mel_2048_128.npy	128	1720
data/coswara/Coswara-Data_0511/all/qZIdh9mBr0MSVKd4TuYHazCdVm22/cough-shallow_mel_2048_128.npy	128	751
data/coswara/Coswara-Data_0511/all/hNFz8Ao5yLWUwBDZyzMX5Pyx9ca2/cough-shallow_mel_2048_128.npy	128	1216
data/coughvid/public_dataset/190107e1-7ac3-44c5-822a-05fd1ff937ea_mel_2048_128.npy	128	770
data/coughvid/public_dataset/0651b541-90ed-4575-a2d9-9c0b54646df5_mel_2048_128.npy	128	1688
data/coswara/Coswara-Data_0511/all/bg0A9VSw8yUI2XHBYnyjRTF6Yk83/cough-shallow_mel_2048_128.npy	128	676
data/coswara/Coswara-Data_0511/all/4YiHRY5px0P0PbQ4Fjst4bh95ay2/cough-shallow_mel_2048_128.npy	128	1081
data/coswara/Coswara-Data_0511/all/ETcnGsA5gNUC1t3cXJY6KXLvF7W2/cough-shallow_mel_2048_128.npy	128	1127
data/coswara/Coswara-Data_0511/all/OnSOmvzzE2WLcwfrSyNbh0B89n72/cough-shallow_mel_2048_128.npy	128	1726
data/coughvid/public_dataset/7f8e60f4-5cbd-4ec6-bc73-e8ab2b6c3abd_mel_2048_128.npy	128	886
data/coswara/Coswara-Data_0511/all/0xWyChUEHYOWQLxEAL3ln4FDtUL2/cough-shallow_mel_2048_128.npy	128	931
data/coswara/Coswara-Data_0511/all/bH6WQVvClVRDer6iOFvaGiz0luf1/cough-shallow_mel_2048_128.npy	128	1366
data/coughvid/public_dataset/6462d540-48bc-410b-b08e-cdf0b45ee118_mel_2048_128.npy	128	1720
data/coughvid/public_dataset/78500f29-e9c1-4abf-ad29-fb279bf359f7_mel_2048_128.npy	128	1741
data/coswara/Coswara-Data_0511/all/AdRRprqo5ZUuLMOPs61ZKS6vrdU2/cough-shallow_mel_2048_128.npy	128	436
data/coswara/Coswara-Data_0511/all/jEkD1ffbScZx6wVALbrAhPz3w1S2/cough-shallow_mel_2048_128.npy	128	1066
data/coswara/Coswara-Data_0511/all/KFQ0ksPwkDcLUUjbVBYWGWr9ei62/cough-shallow_mel_2048_128.npy	128	736
data/coswara/Coswara-Data_0511/all/IQJWFucM7GbQ00iw3lt2UvBFzaW2/cough-shallow_mel_2048_128.npy	128	670
data/coughvid/public_dataset/12afa85d-16a7-40e0-8201-c4b6bd8bd4b5_mel_2048_128.npy	128	1720
data/coswara/Coswara-Data_0511/all/6WVdsp5LDLRRfYrfiR4BU2G6wve2/cough-shallow_mel_2048_128.npy	128	616
data/coughvid/public_dataset/46c6c8ef-8b3d-42a1-b4a1-e86e6aeb1664_mel_2048_128.npy	128	707
data/coughvid/public_dataset/259ecdd2-5641-4b33-966d-7cf0b3af87a5_mel_2048_128.npy	128	1751
data/coswara/Coswara-Data_0511/all/TwPNsIPNCxTzkSKcEQEy4zNqrNb2/cough-shallow_mel_2048_128.npy	128	961
data/coswara/Coswara-Data_0511/all/5tVbqoDLs6PZKArvhcMTZcgxruo1/cough-shallow_mel_2048_128.npy	128	481
data/coswara/Coswara-Data_0511/all/vtVLtX1PGdX2b2fhF18Fk6DULZ03/cough-shallow_mel_2048_128.npy	128	1546
data/coswara/Coswara-Data_0511/all/796K27lWKTfniw99yaqsYIvPrvi1/cough-shallow_mel_2048_128.npy	128	991
data/coswara/Coswara-Data_0511/all/GBZ88OAxQfg6NBTxjDRI0Pf59mq1/cough-shallow_mel_2048_128.npy	128	496
data/coughvid/public_dataset/07397e2f-b124-469f-8179-2d90c60d5fc4_mel_2048_128.npy	128	1761
data/coughvid/public_dataset/4a54513d-cdcf-4ea6-8139-b0f1d33d41d8_mel_2048_128.npy	128	1730
data/coughvid/public_dataset/4c86e76d-0476-4016-b26d-00e3b8a0dc01_mel_2048_128.npy	128	1720
data/coughvid/public_dataset/28757e31-b8f6-408c-982e-a016170ab3ef_mel_2048_128.npy	128	1192
data/coughvid/public_dataset/07eaad4b-d65e-439d-b146-6eb28aa6585a_mel_2048_128.npy	128	718
data/coswara/Coswara-Data_0511/all/DGWrVMD5yZc5jcjMzblC4kaBLmK2/cough-shallow_mel_2048_128.npy	128	721
data/coswara/Coswara-Data_0511/all/qtgKzJUvX3d1bmYHEYvzuu8qQc63/cough-shallow_mel_2048_128.npy	128	871
data/coswara/Coswara-Data_0511/all/rjI1qyc5W6RkajiRcmde0VISAIF3/cough-shallow_mel_2048_128.npy	128	1081
data/coswara/Coswara-Data_0511/all/5P3EfdsLvKSOquCjSeutXLqqJKL2/cough-shallow_mel_2048_128.npy	128	1156
data/coughvid/public_dataset/19401f5d-6cbb-4ded-9f9b-e00e3b3cfe06_mel_2048_128.npy	128	1720
data/coswara/Coswara-Data_0511/all/padXEGczMRRKmLRVc68rEKI142B3/cough-shallow_mel_2048_128.npy	128	886
data/coughvid/public_dataset/0f4b619a-862b-49aa-b751-ea93cde09f98_mel_2048_128.npy	128	1720
data/coughvid/public_dataset/6cc200db-e499-4074-906e-8c335c298fcd_mel_2048_128.npy	128	1741
data/coswara/Coswara-Data_0511/all/nwXAgQmOEVRx6dZqQzc0GdmNSx22/cough-shallow_mel_2048_128.npy	128	980
data/coughvid/public_dataset/0511d1df-13db-4b61-b6b1-04044b42a557_mel_2048_128.npy	128	1751
data/coswara/Coswara-Data_0511/all/eQQfGXkyq4PbUnshUIBuHNt9jcV2/cough-shallow_mel_2048_128.npy	128	1186
data/coughvid/public_dataset/0b95927c-201d-4967-8c25-615130d82a3d_mel_2048_128.npy	128	1751
data/coswara/Coswara-Data_0511/all/1YKLwejE06Poo1Whg1sYL3EC8sz2/cough-shallow_mel_2048_128.npy	128	721
data/coughvid/public_dataset/11efc552-e0a4-48c6-9301-daa790d4aa17_mel_2048_128.npy	128	1751
data/coswara/Coswara-Data_0511/all/y1UXzVjBZdeUxZ6fEInvyIAAS323/cough-shallow_mel_2048_128.npy	128	481
data/coughvid/public_dataset/07d6710e-7280-48d7-8a2d-54ce9fdc33bd_mel_2048_128.npy	128	1688
data/coughvid/public_dataset/14ce9bf1-2d6c-458c-93a6-98e24c8b67ca_mel_2048_128.npy	128	1730
data/coswara/Coswara-Data_0511/all/xf8WMloFOzegmJfwltZVuSQHTyA2/cough-shallow_mel_2048_128.npy	128	1006
data/coswara/Coswara-Data_0511/all/U98J2q0NnycYzzUS2BYZpUa55X83/cough-shallow_mel_2048_128.npy	128	1306
data/coughvid/public_dataset/1115cdf8-7aae-41f3-905b-55e0f540714f_mel_2048_128.npy	128	1741
data/coswara/Coswara-Data_0511/all/vtdu4kS2cvMzFuiLWgO6v1oTc7F2/cough-shallow_mel_2048_128.npy	128	916
data/coswara/Coswara-Data_0511/all/I11YsKcNytZ27XLyt5yKhxMyLZV2/cough-shallow_mel_2048_128.npy	128	1606
data/coughvid/public_dataset/1481c9b0-c206-431a-9a8d-79d5d8f37895_mel_2048_128.npy	128	1751
data/coswara/Coswara-Data_0511/all/pCvmqsHirKcCQyWTKFUJF14jbTH3/cough-shallow_mel_2048_128.npy	128	1021
data/coughvid/public_dataset/fd8d6e46-75de-42b3-a7ef-30d5294b915d_mel_2048_128.npy	128	1720
data/coughvid/public_dataset/0dd89e69-4b46-4940-a5fd-c3474739c79f_mel_2048_128.npy	128	1340
data/coughvid/public_dataset/8d33620a-f041-4c6c-b55d-78c1ac9eb8e5_mel_2048_128.npy	128	1614
data/coughvid/public_dataset/1455b3af-0901-43f5-aa16-64fb01113eac_mel_2048_128.npy	128	1720
data/coswara/Coswara-Data_0511/all/Y0K7dqxP7WWsIjth3NfIHU9ayKO2/cough-shallow_mel_2048_128.npy	128	466
data/coswara/Coswara-Data_0511/all/lN052zCWrOOH1v9C4wYibgJDZA62/cough-shallow_mel_2048_128.npy	128	901
data/coswara/Coswara-Data_0511/all/itvtyBYukyL63vESDviOtQzwGit1/cough-shallow_mel_2048_128.npy	128	1246
data/coswara/Coswara-Data_0511/all/VO8vkvfYKaM5zzj1YDN07Z40MP13/cough-shallow_mel_2048_128.npy	128	1516
data/coughvid/public_dataset/1236a3a8-5c5c-4bad-baa5-def6bd33b226_mel_2048_128.npy	128	1757
data/coughvid/public_dataset/b74176fe-cc78-4daa-8541-10ba8968439d_mel_2048_128.npy	128	1034
data/coswara/Coswara-Data_0511/all/w1JLuqfRlwcQjnvBRZgdSo89zoz2/cough-shallow_mel_2048_128.npy	128	1321
data/coughvid/public_dataset/04072756-d782-4880-ae30-3c1057484993_mel_2048_128.npy	128	792
data/coughvid/public_dataset/87cb9c68-017e-4791-bca3-648a13ee3372_mel_2048_128.npy	128	1751
data/coswara/Coswara-Data_0511/all/Fi2lLmV3LHR5brvXs0z1JSKDvnI2/cough-shallow_mel_2048_128.npy	128	1036
data/coswara/Coswara-Data_0511/all/JLXdsKrUesSLpwUOMSqQFfYwtZ82/cough-shallow_mel_2048_128.npy	128	915
data/coswara/Coswara-Data_0511/all/DINJ1hI4xpQ0fcf7TsZN4pjXrol2/cough-shallow_mel_2048_128.npy	128	631
data/coughvid/public_dataset/0f8d9b13-c3a9-4e06-925a-fc585a8c791a_mel_2048_128.npy	128	1741
data/coughvid/public_dataset/e272246a-5c0e-4549-83b0-8330cfce867e_mel_2048_128.npy	128	1751
data/coswara/Coswara-Data_0511/all/nsKPMVQ77PdvSk4XO3Ri21f1YeH2/cough-shallow_mel_2048_128.npy	128	556
data/coswara/Coswara-Data_0511/all/oKXKoW3MXocV8XSJwZtPJq1RaSB3/cough-shallow_mel_2048_128.npy	128	886
data/coswara/Coswara-Data_0511/all/rSDhZrvtPFhvXnAPUJnYoPBN0mD3/cough-shallow_mel_2048_128.npy	128	1396
data/coughvid/public_dataset/dc245a1e-cce1-47f4-914f-e4fa8dbd9917_mel_2048_128.npy	128	1720
data/coswara/Coswara-Data_0511/all/2csA9O1LIDQd55vbgSb3Nbva2UE3/cough-shallow_mel_2048_128.npy	128	1711
data/coswara/Coswara-Data_0511/all/57DMikLLUefbXYKeCPuxp5Wdtfr1/cough-shallow_mel_2048_128.npy	128	736
data/coswara/Coswara-Data_0511/all/JxtCdZIjW1VjLM92IYEhw3xz3pS2/cough-shallow_mel_2048_128.npy	128	331
